system:index,DistanceToLine,NDVI,ProximityFactor,RiskLabel,RiskScore,Vegetation,VegetationFactor,latitude,longitude,.geo,predicted_risk_probability,predicted_priority
757,101.9803902718557,0.4954721862871927,0.9502879879313,1,0.5476627834186852,1,0.2792459804102754,26.021903076968037,80.13048691145282,"{""type"":""MultiPoint"",""coordinates"":[]}",0.0338466146641355,Low
758,1036.9667304209909,0.284640171858217,0.5954229026145794,0,0.2381691610458317,0,0.0,26.01633352220649,79.99079888477223,"{""type"":""MultiPoint"",""coordinates"":[]}",9.313404094420815e-14,Low
760,2122.4985276791126,0.3555555555555555,0.3460232658515505,0,0.1860283539596678,1,0.0793650793650794,26.04516944282673,80.19211133994342,"{""type"":""MultiPoint"",""coordinates"":[]}",8.445901380232386e-18,Low
765,1840.9236811991964,0.2816753926701571,0.3983350313064922,0,0.1593340125225969,0,0.0,26.04247449697437,80.2250795108706,"{""type"":""MultiPoint"",""coordinates"":[]}",5.487924961795175e-19,Low
766,345.2535300326414,0.4576989786085951,0.841451615422927,1,0.4717511992622524,1,0.2252842551551359,26.022352234610093,80.22454052170013,"{""type"":""MultiPoint"",""coordinates"":[]}",0.0003853669196658372,Low
767,350.5709628591621,0.3428007889546351,0.8392174055833166,1,0.3723733527658711,1,0.0611439842209073,26.024867517405628,79.9672630243283,"{""type"":""MultiPoint"",""coordinates"":[]}",8.42176665907172e-07,Low
768,1675.0522379914005,0.4383478436930553,0.4327798460354266,0,0.2916958044367894,1,0.1976397767043647,26.01247076648478,79.9717546007489,"{""type"":""MultiPoint"",""coordinates"":[]}",4.734803015090959e-11,Low
773,58.30951894845301,0.4293231284381726,0.9712661401976614,1,0.4993548518832126,1,0.1847473263402466,25.969171969790217,80.3498555038348,"{""type"":""MultiPoint"",""coordinates"":[]}",0.0019252441806592352,Low
774,2228.1157959136685,0.3983931947069943,0.3282243541211638,0,0.2156267656830321,1,0.1405617067242776,25.994414629273976,80.33934521501061,"{""type"":""MultiPoint"",""coordinates"":[]}",3.85710470732188e-16,Low
776,278.92651361962703,0.490787269681742,0.8698249827620175,1,0.5114619385463002,1,0.2725532424024886,25.96647702393786,80.34778937868133,"{""type"":""MultiPoint"",""coordinates"":[]}",0.004121879404599031,Low
777,1229.8373876248845,0.4330455654059077,0.5406848545464068,0,0.3303129978807694,1,0.190065093437011,26.035916795400297,80.06544888488257,"{""type"":""MultiPoint"",""coordinates"":[]}",1.326082986922655e-08,Low
784,2010.0,0.2987071898389657,0.3660446348040154,0,0.1464178539216061,0,0.0,26.041037192519777,80.03912824705786,"{""type"":""MultiPoint"",""coordinates"":[]}",1.197717729095372e-19,Low
787,3521.4201680572,0.3218065285437471,0.1719227408769552,0,0.0874604065311368,1,0.0311521836339245,25.98641962324531,80.2602934700081,"{""type"":""MultiPoint"",""coordinates"":[]}",1.062208442242904e-25,Low
789,2183.048327454067,0.444822256568779,0.3357044350523379,0,0.2584151367941744,1,0.2068889379553986,26.0381625836106,80.25679004040002,"{""type"":""MultiPoint"",""coordinates"":[]}",1.6016029197655752e-13,Low
790,1930.3885619221849,0.3963563333811505,0.3809091891467892,0,0.2349548185568447,1,0.137651904830215,26.01813015277473,79.91507090632096,"{""type"":""MultiPoint"",""coordinates"":[]}",1.141710955566714e-14,Low
793,3500.185709358862,0.4663744146657367,0.1737578084757481,0,0.2121097645323593,1,0.2376777352367668,25.97222624175622,80.40986296481398,"{""type"":""MultiPoint"",""coordinates"":[]}",3.49249565789315e-18,Low
794,2931.023711947756,0.5733901850036879,0.2309597430926136,0,0.3267183415259208,1,0.3905574071481256,26.007889358535767,79.92971344545211,"{""type"":""MultiPoint"",""coordinates"":[]}",1.9594883162840558e-10,Low
795,186.81541692269408,0.420235878336437,0.910822074717966,1,0.467388154175561,1,0.1717655404806243,26.02253189766692,80.06248444444498,"{""type"":""MultiPoint"",""coordinates"":[]}",0.00029500543212834145,Low
798,1383.6184445142385,0.4298262610605179,0.5006694268841784,0,0.3115474230912582,1,0.1854660872293114,26.016513185263317,79.95729172467458,"{""type"":""MultiPoint"",""coordinates"":[]}",1.064841137339386e-09,Low
799,2080.793118020146,0.3142396939648663,0.353314544108297,0,0.1535312696132043,1,0.020342419949809,26.039150730423128,80.11817999206038,"{""type"":""MultiPoint"",""coordinates"":[]}",1.048378059654164e-19,Low
800,1755.135322418189,0.4015495656155486,0.4157930322271502,0,0.2533596977041875,1,0.1450708080222124,26.040228708764072,80.06239461291656,"{""type"":""MultiPoint"",""coordinates"":[]}",2.078027665151742e-13,Low
801,3514.384725666785,0.326797385620915,0.1725285821120116,0,0.0919806205198747,1,0.03828197945845,25.94617509851676,80.32748745326023,"{""type"":""MultiPoint"",""coordinates"":[]}",2.0389029148078076e-25,Low
804,2332.38075793812,0.3882666075191305,0.3115515767656577,0,0.2002777228655178,1,0.1260951535987579,25.96270409974456,80.31275508260067,"{""type"":""MultiPoint"",""coordinates"":[]}",3.494671899690705e-17,Low
805,2314.649001468689,0.401619212225962,0.3143260359441558,0,0.2128325962856297,1,0.1451703031799457,26.04292365461643,80.24178817515522,"{""type"":""MultiPoint"",""coordinates"":[]}",2.07983228205012e-16,Low
806,1959.0048494069636,0.3038929574362645,0.3754978908503854,0,0.1535359769998094,1,0.0055613677660921,26.044720285184667,79.91210646588337,"{""type"":""MultiPoint"",""coordinates"":[]}",1.3920974792571414e-19,Low
808,912.1951545584968,0.5503955090584333,0.6337519942860507,1,0.468125519764506,1,0.3577078700834761,26.01426739705302,80.12994792228234,"{""type"":""MultiPoint"",""coordinates"":[]}",0.00024507868916336903,Low
809,2153.4158910902465,0.3233644859813084,0.3407153348330691,0,0.1563128362029205,1,0.0333778371161548,26.00240963530264,80.1611194626413,"{""type"":""MultiPoint"",""coordinates"":[]}",1.2874324537997264e-19,Low
810,2908.0061898145955,0.420036210018105,0.2336331579300598,0,0.1963414431875425,1,0.1714803000258642,26.011572451200657,79.90914202544577,"{""type"":""MultiPoint"",""coordinates"":[]}",3.4286155693558467e-18,Low
811,3226.701101744629,0.4582657335883963,0.199219001191678,0,0.2153439435524394,1,0.2260939051262804,26.04669657880973,80.02457553945513,"{""type"":""MultiPoint"",""coordinates"":[]}",1.5351752685503607e-17,Low
813,1739.7126199461795,0.2876643706950532,0.419011752732241,0,0.1676047010928964,0,0.0,25.97626866053476,80.38192535947788,"{""type"":""MultiPoint"",""coordinates"":[]}",2.620331205994234e-18,Low
815,3176.7278762903197,0.4656252017300368,0.2042595197213763,0,0.2236682665142963,1,0.2366074310429097,26.03726426832648,80.2829310151679,"{""type"":""MultiPoint"",""coordinates"":[]}",5.821394034116793e-17,Low
816,1889.5766721676048,0.4490137077900368,0.3887618490492263,0,0.2832307748682935,1,0.2128767254143383,26.037354099854888,80.11800032900355,"{""type"":""MultiPoint"",""coordinates"":[]}",9.76850873105387e-12,Low
817,2743.519637254306,0.5239024390243903,0.253660170641122,0,0.293380444563069,1,0.3198606271777004,25.99845704805251,80.2340626637118,"{""type"":""MultiPoint"",""coordinates"":[]}",3.911366950276356e-12,Low
818,808.9499366462674,0.4532627865961199,0.6673270867568352,1,0.3982989374994083,1,0.218946837994457,26.03385067024682,79.9829835418004,"{""type"":""MultiPoint"",""coordinates"":[]}",3.996880739304766e-06,Low
821,1636.7040050051812,0.4328618063112078,0.4411580831823166,0,0.2903447815396762,1,0.1898025804445826,25.984802655733898,80.34455544365849,"{""type"":""MultiPoint"",""coordinates"":[]}",4.2037992755612004e-11,Low
823,771.0382610480494,0.304149627941275,0.6800974851829104,0,0.2755958180228285,1,0.0059280399161072,26.036276121513943,80.20935899339851,"{""type"":""MultiPoint"",""coordinates"":[]}",1.094949120153482e-11,Low
826,943.6630754670864,0.4568068813904422,0.623858600699663,1,0.38394933861453,1,0.2240098305577746,26.03187437662176,80.05583691134248,"{""type"":""MultiPoint"",""coordinates"":[]}",1.5017202206135763e-06,Low
827,1458.252378705415,0.4492379646802678,0.4823302713299801,0,0.3208503639722215,1,0.2131970924003825,26.03609645845712,80.05287247090489,"{""type"":""MultiPoint"",""coordinates"":[]}",3.230455721241462e-09,Low
828,2364.7832881682834,0.4570135746606334,0.3065447153348565,0,0.2572009501287713,1,0.2243051066580478,26.04481011671308,80.23567963122322,"{""type"":""MultiPoint"",""coordinates"":[]}",8.325621115294223e-14,Low
829,2039.8284241572867,0.4228248587570621,0.3606258761903968,0,0.2495288008393548,1,0.1754640839386602,26.010584304388125,79.95729172467458,"{""type"":""MultiPoint"",""coordinates"":[]}",6.670645312010964e-14,Low
831,2627.8698597913863,0.4548704200178731,0.2687604195439583,0,0.2402502421186174,1,0.2212434571683901,26.048583040906383,80.13623612927118,"{""type"":""MultiPoint"",""coordinates"":[]}",3.680425810115133e-15,Low
832,1944.8650338776724,0.3612448225680063,0.378162032826598,0,0.2037603753317874,1,0.0874926036685804,26.033581175661585,80.2640663942014,"{""type"":""MultiPoint"",""coordinates"":[]}",1.4846030420091747e-16,Low
834,1170.0427342623002,0.3176235193234075,0.5570939581853337,0,0.2379434569799114,1,0.0251764561762965,26.00851817923465,80.10578324113953,"{""type"":""MultiPoint"",""coordinates"":[]}",5.44787741267103e-14,Low
836,2430.226326908669,0.4019755037534572,0.2966764394636499,0,0.2060781504312804,1,0.1456792910763674,26.04687624186656,80.09320682716186,"{""type"":""MultiPoint"",""coordinates"":[]}",5.91395245262737e-17,Low
840,1808.7841220001903,0.431453272951832,0.4047878966645022,0,0.2745893926245141,1,0.1877903899311886,26.04112702404819,80.06508955876892,"{""type"":""MultiPoint"",""coordinates"":[]}",3.5073635200798325e-12,Low
844,1887.988347421668,0.3080892506722872,0.3890707117091052,0,0.1625619281170311,1,0.0115560723889817,26.006811380194826,80.06077764540514,"{""type"":""MultiPoint"",""coordinates"":[]}",5.655846282815882e-19,Low
845,1030.4368005850722,0.4523496980834864,0.5973701145625422,1,0.3695335013251482,1,0.2176424258335521,26.012291103427955,80.16507204989142,"{""type"":""MultiPoint"",""coordinates"":[]}",5.459146930358888e-07,Low
847,635.6099432828282,0.3654579220017593,0.727744705430594,0,0.3472046724594599,1,0.0935113171453705,25.975011019136996,80.34734022103927,"{""type"":""MultiPoint"",""coordinates"":[]}",1.0389421833279374e-07,Low
848,2153.7177159507232,0.4338740318573725,0.340663920533496,0,0.2510147383768605,1,0.1912486169391036,26.001151993904877,80.24376446878028,"{""type"":""MultiPoint"",""coordinates"":[]}",6.207025176926617e-14,Low
852,662.7216610312357,0.5165300185136207,0.7179460654481586,1,0.4727755849052241,1,0.309328597876601,26.0148962177519,80.17971458902257,"{""type"":""MultiPoint"",""coordinates"":[]}",0.000375899502363059,Low
855,1892.828571212935,0.4156097560975609,0.388130255515083,0,0.2543461788610854,1,0.1651567944250871,26.001331656961696,80.25157981175212,"{""type"":""MultiPoint"",""coordinates"":[]}",1.8042048286723458e-13,Low
859,130.0,0.5493161774104214,0.9370674633774034,1,0.5885265659884654,1,0.3561659677291734,26.021903076968037,80.12141392708321,"{""type"":""MultiPoint"",""coordinates"":[]}",0.28836898753489953,Low
860,201.24611797498108,0.4762186364788375,0.904273826544039,1,0.512754076170905,1,0.2517409092554822,26.0254065065761,80.09706958288358,"{""type"":""MultiPoint"",""coordinates"":[]}",0.004424457062625306,Low
861,2916.0589843142748,0.4604847207586933,0.2326943493020581,0,0.2306360717997033,1,0.2292638867981334,25.958482017909198,80.30961097910625,"{""type"":""MultiPoint"",""coordinates"":[]}",3.8148917836294674e-16,Low
862,2090.861066642162,0.3758563666430428,0.3515404369210074,0,0.2056359176052968,1,0.1083662380614897,26.03196420815017,79.90599792195135,"{""type"":""MultiPoint"",""coordinates"":[]}",1.37115830004094e-16,Low
866,1767.0880000724355,0.4625228519195612,0.4133155227765844,0,0.3046315107559719,1,0.2321755027422303,25.967285507693564,80.39324413205777,"{""type"":""MultiPoint"",""coordinates"":[]}",2.324181457988506e-10,Low
867,1122.9425630903836,0.2598046434005792,0.5703692724310245,0,0.2281477089724098,0,0.0,26.03672527915601,80.2213065866773,"{""type"":""MultiPoint"",""coordinates"":[]}",8.879565209826386e-15,Low
868,1494.0548852033517,0.5117188852345508,0.4737727784399262,1,0.3709824415770141,1,0.3024555503350726,26.038072752082183,80.00274647805102,"{""type"":""MultiPoint"",""coordinates"":[]}",3.7146912276821883e-07,Low
871,1200.0,0.4524568373966844,0.5488116360940265,1,0.3502019436347687,1,0.2177954819952635,26.034030333303647,80.02367722417101,"{""type"":""MultiPoint"",""coordinates"":[]}",1.0584281601701219e-07,Low
876,1325.0283015845362,0.3955144179423283,0.5155535244283181,0,0.2880909108647515,1,0.1364491684890404,26.011841945785893,80.09365598480392,"{""type"":""MultiPoint"",""coordinates"":[]}",4.768541857339431e-11,Low
878,802.3091673413684,0.4096838381605129,0.6695465520740294,1,0.3618333392529086,1,0.1566911973721614,26.032143871206998,80.06616753710986,"{""type"":""MultiPoint"",""coordinates"":[]}",3.6118124921575e-07,Low
879,170.0,0.3571064696892511,0.9185122844014574,1,0.4163533163513697,1,0.0815806709846445,26.024867517405628,80.01496356591505,"{""type"":""MultiPoint"",""coordinates"":[]}",1.3832331007753092e-05,Low
880,381.8376618407357,0.4110091743119266,0.8261996472945559,1,0.4256305797566166,1,0.1585845347313237,26.00986565216083,80.28850056992944,"{""type"":""MultiPoint"",""coordinates"":[]}",2.4369171231763025e-05,Low
881,312.5699921617557,0.369885742297975,0.8553153940969452,1,0.4020282224656138,1,0.0998367747113928,26.021004761683912,80.05996916164943,"{""type"":""MultiPoint"",""coordinates"":[]}",5.870326710037969e-06,Low
886,1524.5327152934435,0.4306412664341293,0.4666077277756493,0,0.2986213194823706,1,0.1866303806201847,26.009685989104007,80.05790303649596,"{""type"":""MultiPoint"",""coordinates"":[]}",1.5542726795188407e-10,Low
887,1582.1820375671064,0.5253569670113245,0.4533499120983988,1,0.3745030794204949,1,0.3219385243018922,25.99333665093303,80.28005640625872,"{""type"":""MultiPoint"",""coordinates"":[]}",4.190515314432983e-07,Low
891,3465.544690232691,0.6062484502851475,0.1767935970674315,0,0.3332161104999562,1,0.4374977861216393,26.007080874780065,79.93025243462257,"{""type"":""MultiPoint"",""coordinates"":[]}",6.993313910959547e-11,Low
894,1933.1321734428816,0.4379185421012185,0.3803870139702934,0,0.2703706988177333,1,0.1970264887160265,25.963692246557088,80.31787547972014,"{""type"":""MultiPoint"",""coordinates"":[]}",1.5113778281640215e-12,Low
897,3376.818028854975,0.5743615423134703,0.1848133255485536,0,0.3090923664881102,1,0.3919450604478147,25.997738395825216,80.14000905346448,"{""type"":""MultiPoint"",""coordinates"":[]}",3.671244811052272e-12,Low
901,400.24992192379,0.3425858290723155,0.8186284500876174,1,0.3639535192398889,1,0.0608368986747365,26.016423353734904,80.247627224502,"{""type"":""MultiPoint"",""coordinates"":[]}",4.45698675263927e-07,Low
902,2555.503864211518,0.4234069627067767,0.2786630502822597,0,0.2172426167187125,1,0.176295661009681,25.999984184035515,80.19830971540384,"{""type"":""MultiPoint"",""coordinates"":[]}",1.9116151457855398e-16,Low
903,3464.823227814083,0.4714138993495378,0.1768573835396928,0,0.2176691528583381,1,0.2448769990707683,25.98147888918265,80.40132896961485,"{""type"":""MultiPoint"",""coordinates"":[]}",8.633900488967317e-18,Low
904,2553.918557824427,0.5079785428125212,0.2788840210039935,0,0.2898209308123299,1,0.2971122040178874,26.045528768940372,80.12644449267428,"{""type"":""MultiPoint"",""coordinates"":[]}",4.327999865289838e-12,Low
906,1866.7619023324853,0.6013798390187811,0.39322199604348,1,0.4156143747192045,1,0.4305426271696873,25.93835975554492,80.37545748943221,"{""type"":""MultiPoint"",""coordinates"":[]}",3.538627567401487e-06,Low
907,781.6009211867653,0.5413478153542335,0.6765151340005363,1,0.4774756096181289,1,0.3447825933631907,26.023340381422624,79.94300851165707,"{""type"":""MultiPoint"",""coordinates"":[]}",0.0004672521273217595,Low
909,447.21359549995793,0.3290218270008084,0.7996294886770354,0,0.3447276471857928,1,0.0414597528582977,25.99692991206951,80.29299214635004,"{""type"":""MultiPoint"",""coordinates"":[]}",7.474921532840045e-08,Low
911,3092.3130501293044,0.5467059980334317,0.2130653132999489,0,0.2966884093486353,1,0.3524371400477595,25.975011019136996,80.28409882503726,"{""type"":""MultiPoint"",""coordinates"":[]}",1.8909485541302628e-12,Low
913,1103.675676999362,0.2625794634198901,0.5758904435773148,0,0.2303561774309259,0,0.0,26.009596157575597,80.10452559974176,"{""type"":""MultiPoint"",""coordinates"":[]}",1.3510767499909107e-14,Low
917,613.9218191268332,0.4316187090323297,0.7356793583724829,1,0.4070877796624186,1,0.1880267271890425,25.970968600358457,80.36593534742055,"{""type"":""MultiPoint"",""coordinates"":[]}",7.521715882129123e-06,Low
919,117.04699910719626,0.4021978021978022,0.9431560763924768,1,0.4648605467265355,1,0.1459968602825746,26.03160488203652,79.94193053331612,"{""type"":""MultiPoint"",""coordinates"":[]}",0.0002500425884897344,Low
920,2124.335190124195,0.4685185185185185,0.3457056477444271,0,0.2827267035422153,1,0.2407407407407407,25.965399045596914,80.39908318140455,"{""type"":""MultiPoint"",""coordinates"":[]}",5.314498685602891e-12,Low
922,370.0,0.3796347438752784,0.8311042838521256,1,0.4007000654339461,1,0.1137639198218263,26.026214990331805,80.04918937824,"{""type"":""MultiPoint"",""coordinates"":[]}",5.402095827872571e-06,Low
925,1737.728402253931,0.5283307810107197,0.4194276642794048,1,0.3634831637209503,1,0.3261868300153139,25.975909334421114,80.38255418017675,"{""type"":""MultiPoint"",""coordinates"":[]}",1.5649084582184874e-07,Low
928,304.138126514911,0.5040155755658311,0.8589289582608648,1,0.5184420766464869,1,0.2914508222369016,25.97114826341528,80.35138263981781,"{""type"":""MultiPoint"",""coordinates"":[]}",0.006241725758860831,Low
930,2108.293148497144,0.4593057694585949,0.3484897105266473,0,0.2759436866037403,1,0.2275796706551357,25.94815139214182,80.35524539553953,"{""type"":""MultiPoint"",""coordinates"":[]}",2.1709038192623422e-12,Low
932,701.78344238091,0.3955555555555555,0.7040599845054349,1,0.3635287557069359,1,0.1365079365079365,26.02729296867275,80.1791755998521,"{""type"":""MultiPoint"",""coordinates"":[]}",4.2707208749272846e-07,Low
933,2033.7649815059756,0.4898152714031027,0.3617208523424112,0,0.3073871449967669,1,0.2711646734330039,26.04516944282673,80.08440333737748,"{""type"":""MultiPoint"",""coordinates"":[]}",1.9189410867255423e-10,Low
934,2289.8034850178738,0.5081429112485797,0.3182551872103796,0,0.3057102845257916,1,0.2973470160693995,26.043193149201667,80.10308829528718,"{""type"":""MultiPoint"",""coordinates"":[]}",8.079320845894292e-11,Low
936,1856.906028855526,0.467695274831244,0.3951645516285039,0,0.3018046276496107,1,0.2395646783303486,26.003757108228815,80.17728913775545,"{""type"":""MultiPoint"",""coordinates"":[]}",1.3277648763354756e-10,Low
938,1667.6930173146377,0.3741233865230206,0.4343752406463194,0,0.237284427563974,1,0.1058905521757437,26.01300975565525,79.96690369821465,"{""type"":""MultiPoint"",""coordinates"":[]}",2.6452601777363518e-14,Low
940,2822.4280327406045,0.465196416264645,0.2438470690517546,0,0.2391357558475405,1,0.2359948803780643,25.995043449972854,80.24511194170647,"{""type"":""MultiPoint"",""coordinates"":[]}",1.6903350468341202e-15,Low
943,2363.810483097154,0.6062966829973495,0.3066938557298521,1,0.385217556289669,1,0.4375666899962136,26.00393677128564,80.14962102700456,"{""type"":""MultiPoint"",""coordinates"":[]}",2.3952265906719764e-07,Low
945,875.5569655939013,0.3600062241067435,0.6454687494539645,0,0.3096214061587945,1,0.0857231772953478,26.01804032124632,80.22202523890459,"{""type"":""MultiPoint"",""coordinates"":[]}",1.15350024837447e-09,Low
947,1072.0074626605915,0.3725707380928405,0.5850817304544476,0,0.2962361819756423,1,0.1036724829897722,26.035737132343478,80.07380321702487,"{""type"":""MultiPoint"",""coordinates"":[]}",1.7837771830715977e-10,Low
948,89.44271909999159,0.356530509329299,0.9562638985171494,1,0.4309602816891161,1,0.0807578704704272,26.030257409110344,79.93663047313983,"{""type"":""MultiPoint"",""coordinates"":[]}",3.2653656154779464e-05,Low
949,1177.115117564973,0.371756215708566,0.5551274462122113,0,0.283556306235084,1,0.1025088795836658,26.0126504295416,80.05664539509819,"{""type"":""MultiPoint"",""coordinates"":[]}",2.93451064706503e-11,Low
952,843.4453153583818,0.4522386401510944,0.6559159274152178,1,0.3928566339527394,1,0.2174837716444205,26.03061673522399,80.0535911231322,"{""type"":""MultiPoint"",""coordinates"":[]}",2.802570024436403e-06,Low
953,2191.4607000811125,0.3496235961989387,0.334295365134971,0,0.1762526570816501,1,0.0708908517127695,26.01633352220649,79.91354377033795,"{""type"":""MultiPoint"",""coordinates"":[]}",1.838424046006237e-18,Low
957,136.01470508735443,0.5859413810233483,0.9342536044115286,1,0.6187940540703385,1,0.4084876871762118,25.960278648477438,80.37572698401745,"{""type"":""MultiPoint"",""coordinates"":[]}",0.7121886549044678,High
